"document_id","gstruct_id","gsent_id","ganalysis","gtoken_id","gseq_id","ghead_uniq","div_book","div_chapter","div_section","gform","low_un","translit","glemma","bgmpos","postag","relation","gsint_id","ghead_int"
"0031-003",518562,268,"manual",110128219,_,110128217,"1","5","5-26","σήμερον",_,_,"σήμερον",_,"d--------","ADV",_,_
"0031-003",518562,268,"manual",110128220,_,0,"1","5","5-26",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518563,269,"manual",110128221,_,110128224,"1","5","5-27","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518563,269,"manual",110128222,_,110128224,"1","5","5-27","μετὰ",_,_,"μετά",_,"r--------","AuxP",_,_
"0031-003",518563,269,"manual",110128223,_,110128222,"1","5","5-27","ταῦτα",_,_,"οὗτος",_,"p-p---na-","ADV",_,_
"0031-003",518563,269,"manual",110128224,_,110128236,"1","5","5-27","ἐξῆλθεν",_,_,"ἐξέρχομαι",_,"v3saia---","PRED_CO",_,_
"0031-003",518563,269,"manual",110128225,_,0,"1","5","5-27",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518563,269,"manual",110128226,_,110128236,"1","5","5-27","καὶ",_,_,"καί",_,"b--------","AuxY",_,_
"0031-003",518563,269,"manual",110128227,_,110128236,"1","5","5-27","ἐθεάσατο",_,_,"θεάομαι",_,"v3saim---","PRED_CO",_,_
"0031-003",518563,269,"manual",110128228,_,110128227,"1","5","5-27","τελώνην",_,_,"τελώνης",_,"n-s---ma-","OBJ",_,_
"0031-003",518563,269,"manual",110128229,_,110128230,"1","5","5-27","ὀνόματι",_,_,"ὄνομα",_,"n-s---nd-","ATR",_,_
"0031-003",518563,269,"manual",110128230,_,110128228,"1","5","5-27","Λευεὶν",_,_,"Λευί",_,"n-s---ma-","APOS",_,_
"0031-003",518563,269,"manual",110128231,_,110128227,"1","5","5-27","καθήμενον",_,_,"κάθημαι",_,"v-sppmma-","OBJ",_,_
"0031-003",518563,269,"manual",110128232,_,110128231,"1","5","5-27","ἐπὶ",_,_,"ἐπί",_,"r--------","AuxP",_,_
"0031-003",518563,269,"manual",110128233,_,110128234,"1","5","5-27","τὸ",_,_,"ὁ",_,"l-s---na-","ATR",_,_
"0031-003",518563,269,"manual",110128234,_,110128232,"1","5","5-27","τελώνιον",_,_,"τελώνιον",_,"n-s---na-","OBJ",_,_
"0031-003",518563,269,"manual",110128235,_,0,"1","5","5-27",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518563,269,"manual",110128236,_,0,"1","5","5-27","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518563,269,"manual",110128237,_,110128236,"1","5","5-27","εἶπεν",_,_,"λέγω",_,"v3saia---","PRED_CO",_,_
"0031-003",518563,269,"manual",110128238,_,110128237,"1","5","5-27","αὐτῷ",_,_,"αὐτός",_,"p-s---md-","OBJ",_,_
"0031-003",518563,269,"manual",110128239,_,0,"1","5","5-27","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518564,270,"manual",110128240,_,0,"1","5","5-27","ἀκολούθει",_,_,"ἀκολουθέω",_,"v2spma---","PRED",_,_
"0031-003",518564,270,"manual",110128241,_,110128240,"1","5","5-27","μοι",_,_,"ἐγώ",_,"p1s---cd-","OBJ",_,_
"0031-003",518564,270,"manual",110128242,_,0,"1","5","5-27",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518565,271,"manual",110128243,_,110128247,"1","5","5-28","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518565,271,"manual",110128244,_,110128247,"1","5","5-28","καταλιπὼν",_,_,"καταλείπω",_,"v-sapamn-","ADV",_,_
"0031-003",518565,271,"manual",110128245,_,110128244,"1","5","5-28","πάντα",_,_,"πᾶς",_,"a-p---na-","OBJ",_,_
"0031-003",518565,271,"manual",110128246,_,110128247,"1","5","5-28","ἀναστὰς",_,_,"ἀνίστημι",_,"v-sapamn-","ADV",_,_
"0031-003",518565,271,"manual",110128247,_,0,"1","5","5-28","ἠκολούθει",_,_,"ἀκολουθέω",_,"v3siia---","PRED",_,_
"0031-003",518565,271,"manual",110128248,_,110128247,"1","5","5-28","αὐτῷ",_,_,"αὐτός",_,"p-s---md-","OBJ",_,_
"0031-003",518565,271,"manual",110128249,_,0,"1","5","5-28",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518566,272,"manual",110128250,_,110128251,"1","5","5-29","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518566,272,"manual",110128251,_,0,"1","5","5-29","ἐποίησεν",_,_,"ποιέω",_,"v3saia---","PRED",_,_
"0031-003",518566,272,"manual",110128252,_,110128251,"1","5","5-29","δοχὴν",_,_,"δοχή",_,"n-s---fa-","OBJ",_,_
"0031-003",518566,272,"manual",110128253,_,110128252,"1","5","5-29","μεγάλην",_,_,"μέγας",_,"a-s---fa-","ATR",_,_
"0031-003",518566,272,"manual",110128254,_,110128251,"1","5","5-29","Λευεὶς",_,_,"Λευί",_,"n-s---mn-","SBJ",_,_
"0031-003",518566,272,"manual",110128255,_,110128251,"1","5","5-29","αὐτῷ",_,_,"αὐτός",_,"p-s---md-","ADV",_,_
"0031-003",518566,272,"manual",110128256,_,110128251,"1","5","5-29","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",518566,272,"manual",110128257,_,110128258,"1","5","5-29","τῇ",_,_,"ὁ",_,"l-s---fd-","ATR",_,_
"0031-003",518566,272,"manual",110128258,_,110128256,"1","5","5-29","οἰκίᾳ",_,_,"οἰκία",_,"n-s---fd-","ADV",_,_
"0031-003",518566,272,"manual",110128259,_,110128258,"1","5","5-29","αὐτοῦ",_,_,"αὐτός",_,"p-s---mg-","ATR",_,_
"0031-003",518566,272,"manual",110128260,_,0,"1","5","5-29","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518567,273,"manual",110128261,_,110128262,"1","5","5-29","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518567,273,"manual",110128262,_,0,"1","5","5-29","ἦν",_,_,"εἰμί",_,"v3siia---","PRED",_,_
"0031-003",518567,273,"manual",110128263,_,110128262,"1","5","5-29","ὄχλος",_,_,"ὄχλος",_,"n-s---mn-","SBJ",_,_
"0031-003",518567,273,"manual",110128264,_,110128263,"1","5","5-29","πολὺς",_,_,"πολύς",_,"a-s---mn-","ATR",_,_
"0031-003",518567,273,"manual",110128265,_,110128266,"1","5","5-29","τελωνῶν",_,_,"τελώνης",_,"n-p---mg-","ATR_CO",_,_
"0031-003",518567,273,"manual",110128266,_,110128263,"1","5","5-29","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518567,273,"manual",110128267,_,110128266,"1","5","5-29","ἄλλων",_,_,"ἄλλος",_,"p-p---mg-","ATR_CO",_,_
"0031-003",518567,273,"manual",110128268,_,110128269,"1","5","5-29","οἳ",_,_,"ὅς",_,"p-p---mn-","SBJ",_,_
"0031-003",518567,273,"manual",110128269,_,110128267,"1","5","5-29","ἦσαν",_,_,"εἰμί",_,"v3piia---","ATR",_,_
"0031-003",518567,273,"manual",110128270,_,110128272,"1","5","5-29","μετ’",_,_,"μετά",_,"r--------","AuxP",_,_
"0031-003",518567,273,"manual",110128271,_,110128270,"1","5","5-29","αὐτῶν",_,_,"αὐτός",_,"p-p---mg-","OBJ",_,_
"0031-003",518567,273,"manual",110128272,_,110128269,"1","5","5-29","κατακείμενοι",_,_,"κατάκειμαι",_,"v-pppmmn-","PNOM",_,_
"0031-003",518567,273,"manual",110128273,_,0,"1","5","5-29",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518568,274,"manual",110128274,_,110128275,"1","5","5-30","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518568,274,"manual",110128275,_,0,"1","5","5-30","ἐγόγγυζον",_,_,"γογγύζω",_,"v3piia---","PRED",_,_
"0031-003",518568,274,"manual",110128276,_,110128277,"1","5","5-30","οἱ",_,_,"ὁ",_,"l-p---mn-","ATR",_,_
"0031-003",518568,274,"manual",110128277,_,110128278,"1","5","5-30","Φαρισαῖοι",_,_,"Φαρισαῖος",_,"n-p---mn-","SBJ_CO",_,_
"0031-003",518568,274,"manual",110128278,_,110128275,"1","5","5-30","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518568,274,"manual",110128279,_,110128280,"1","5","5-30","οἱ",_,_,"ὁ",_,"l-p---mn-","ATR",_,_
"0031-003",518568,274,"manual",110128280,_,110128278,"1","5","5-30","γραμματεῖς",_,_,"γραμματεύς",_,"n-p---mn-","SBJ_CO",_,_
"0031-003",518568,274,"manual",110128281,_,110128280,"1","5","5-30","αὐτῶν",_,_,"αὐτός",_,"p-p---mg-","ATR",_,_
"0031-003",518568,274,"manual",110128282,_,110128275,"1","5","5-30","πρὸς",_,_,"πρός",_,"r--------","AuxP",_,_
"0031-003",518568,274,"manual",110128283,_,110128284,"1","5","5-30","τοὺς",_,_,"ὁ",_,"l-p---ma-","ATR",_,_
"0031-003",518568,274,"manual",110128284,_,110128282,"1","5","5-30","μαθητὰς",_,_,"μαθητής",_,"n-p---ma-","OBJ",_,_
"0031-003",518568,274,"manual",110128285,_,110128284,"1","5","5-30","αὐτοῦ",_,_,"αὐτός",_,"p-s---mg-","ATR",_,_
